experience_coding,python_user,r_user,sql_user,most_used,compensation,category
2.9,False,True,False,Scikit-learn,1196.0,< 5 Years
12.1,False,False,False,,110634.0,< 10-15 Years
0.54,False,False,False,,60276.0,< 5 Years
20.5,False,False,True,TensorFlow,5429.0, 25+ Years
0.96,False,False,False,,55817.0,< 5 Years
0.74,False,True,False,,65600.0,< 5 Years
24.7,False,True,True,PyTorch,210.0, 25+ Years
0.0,False,False,False,,14799.0,< 5 Years
3.4,False,False,True,,60182.0,< 5 Years
0.47,False,False,False,TensorFlow,68608.0,< 5 Years
1.0,False,True,False,Scikit-learn,22603.0,< 5 Years
0.82,False,False,False,,2989.0,< 5 Years
1.5,False,True,False,TensorFlow,50490.0,< 5 Years
0.51,False,False,False,,58626.0,< 5 Years
0.94,False,False,False,,434.0,< 5 Years
2.6,False,False,True,,1667.0,< 5 Years
0.84,False,False,True,Keras,10865.0,< 5 Years
4.9,False,False,False,TensorFlow,25132.0,< 5 Years
10.4,False,False,True,PyTorch,26816.0,< 10-15 Years
4.9,False,False,True,Scikit-learn,7458.0,< 5 Years
0.55,False,False,True,,116.0,< 5 Years
0.54,False,False,True,,51026.0,< 5 Years
13.4,False,False,True,,22662.0,< 10-15 Years
4.8,False,False,False,Keras,13942.0,< 5 Years
5.1,False,True,True,,65126.0,5-10 Years
2.2,False,False,True,Keras,7448.0,< 5 Years
1.6,False,False,False,TensorFlow,53580.0,< 5 Years
4.0,False,False,False,TensorFlow,3321.0,< 5 Years
17.6,False,True,False,,254131.0,< 15-20 Years
2.7,False,False,False,,65088.0,< 5 Years
2.8,False,True,True,TensorFlow,54643.0,< 5 Years
0.0,False,False,False,,1681.0,< 5 Years
0.89,False,False,False,,219.0,< 5 Years
9.0,False,False,False,Scikit-learn,90239.0,5-10 Years
7.6,False,False,False,,9074.0,5-10 Years
0.96,False,False,False,,8222.0,< 5 Years
15.7,False,False,False,Scikit-learn,69620.0,< 15-20 Years
1.2,False,False,False,Scikit-learn,191.0,< 5 Years
7.6,False,False,True,Keras,26303.0,5-10 Years
0.26,False,False,False,,69076.0,< 5 Years
3.8,False,False,False,Keras,73511.0,< 5 Years
11.3,False,True,False,,21412.0,< 10-15 Years
22.9,False,True,True,Scikit-learn,55341.0, 25+ Years
9.5,False,False,False,Scikit-learn,108267.0,5-10 Years
1.3,False,False,False,PyTorch,59114.0,< 5 Years
0.5,False,False,False,,63563.0,< 5 Years
0.27,False,True,True,,62337.0,< 5 Years
2.8,False,False,False,,52915.0,< 5 Years
0.24,False,False,False,TensorFlow,843.0,< 5 Years
1.3,False,False,False,TensorFlow,50904.0,< 5 Years
7.5,False,False,True,,73529.0,5-10 Years
0.54,False,False,False,Scikit-learn,197.0,< 5 Years
2.9,False,False,False,,71543.0,< 5 Years
10.8,False,False,True,Keras,60015.0,< 10-15 Years
3.9,False,False,False,Scikit-learn,50119.0,< 5 Years
3.5,False,False,False,,73159.0,< 5 Years
2.8,False,False,True,Scikit-learn,62758.0,< 5 Years
2.3,False,False,True,,22131.0,< 5 Years
6.2,False,False,True,PyTorch,10088.0,5-10 Years
2.4,False,False,True,Scikit-learn,35284.0,< 5 Years
26.6,False,True,True,,63781.0, 25+ Years
4.3,False,False,False,Scikit-learn,71219.0,< 5 Years
1.2,False,False,False,Scikit-learn,81965.0,< 5 Years
0.0,False,False,False,,7322.0,< 5 Years
29.2,False,True,True,PyTorch,44761.0, 25+ Years
0.99,False,False,False,Scikit-learn,55193.0,< 5 Years
2.5,False,False,True,Scikit-learn,160890.0,< 5 Years
18.5,False,False,True,,100.0,< 15-20 Years
8.7,False,True,True,,29176.0,5-10 Years
4.7,False,False,False,Keras,55448.0,< 5 Years
23.7,False,False,False,Scikit-learn,456030.0, 25+ Years
0.86,False,False,False,Scikit-learn,63210.0,< 5 Years
7.9,False,False,False,Keras,31464.0,5-10 Years
0.27,False,False,False,,16101.0,< 5 Years
0.67,False,False,False,TensorFlow,58845.0,< 5 Years
2.9,False,False,False,PyTorch,53881.0,< 5 Years
4.0,False,False,False,TensorFlow,66941.0,< 5 Years
3.4,False,False,True,,51404.0,< 5 Years
2.2,False,False,False,Scikit-learn,64702.0,< 5 Years
7.8,False,True,True,Scikit-learn,172357.0,5-10 Years
0.0,False,False,False,,508.0,< 5 Years
0.87,False,False,False,,1788.0,< 5 Years
4.9,False,False,False,Scikit-learn,93.0,< 5 Years
0.3,False,False,True,,59246.0,< 5 Years
4.5,False,False,True,Scikit-learn,256.0,< 5 Years
14.7,False,False,False,PyTorch,35068.0,< 10-15 Years
1.6,False,True,False,,3638.0,< 5 Years
17.1,False,False,True,Scikit-learn,71739.0,< 15-20 Years
8.6,False,False,False,PyTorch,70928.0,5-10 Years
0.6,False,False,False,,1215.0,< 5 Years
8.0,False,False,True,TensorFlow,501.0,5-10 Years
3.9,False,False,False,TensorFlow,118032.0,< 5 Years
2.6,False,False,True,Scikit-learn,65533.0,< 5 Years
0.81,False,False,True,Keras,71546.0,< 5 Years
11.7,False,True,False,,58533.0,< 10-15 Years
2.7,False,False,True,TensorFlow,55086.0,< 5 Years
1.3,False,True,True,,79971.0,< 5 Years
2.1,False,False,False,TensorFlow,1750.0,< 5 Years
7.9,False,False,True,TensorFlow,27402.0,5-10 Years
3.7,False,False,True,Scikit-learn,864.0,< 5 Years
1.3,False,False,True,,65892.0,< 5 Years
1.2,False,True,True,TensorFlow,52366.0,< 5 Years
4.4,False,False,False,,66693.0,< 5 Years
2.9,False,True,True,TensorFlow,9164.0,< 5 Years
3.7,False,True,True,Scikit-learn,141.0,< 5 Years
3.7,False,False,True,Keras,35211.0,< 5 Years
1.2,False,False,True,Scikit-learn,63939.0,< 5 Years
0.9,False,False,False,,73040.0,< 5 Years
4.4,False,False,False,,13053.0,< 5 Years
4.2,False,False,False,Scikit-learn,64286.0,< 5 Years
11.1,False,False,False,Scikit-learn,82973.0,< 10-15 Years
0.46,False,False,False,Keras,143.0,< 5 Years
1.8,False,False,False,,101620.0,< 5 Years
2.7,False,False,True,TensorFlow,61205.0,< 5 Years
0.98,False,False,False,TensorFlow,51157.0,< 5 Years
2.5,False,False,True,TensorFlow,62419.0,< 5 Years
0.49,False,False,False,PyTorch,3550.0,< 5 Years
2.1,False,False,False,Scikit-learn,549.0,< 5 Years
29.6,False,False,True,Scikit-learn,50199.0, 25+ Years
1.2,False,False,True,,93661.0,< 5 Years
20.1,False,False,False,,109999.0, 25+ Years
8.8,False,False,False,Keras,64289.0,5-10 Years
2.4,False,True,True,Scikit-learn,4241.0,< 5 Years
1.5,False,False,False,PyTorch,51556.0,< 5 Years
3.1,False,True,True,Keras,69342.0,< 5 Years
4.8,False,True,True,Scikit-learn,64334.0,< 5 Years
1.3,False,False,True,Scikit-learn,59123.0,< 5 Years
2.6,False,False,False,,2126.0,< 5 Years
10.4,False,True,False,PyTorch,258320.0,< 10-15 Years
2.3,False,False,False,Scikit-learn,64291.0,< 5 Years
2.6,False,False,False,,36845.0,< 5 Years
2.9,False,True,False,Scikit-learn,211.0,< 5 Years
4.4,False,False,True,PyTorch,17548.0,< 5 Years
20.7,False,False,False,,34771.0, 25+ Years
10.9,False,False,True,Scikit-learn,202293.0,< 10-15 Years
0.0,False,False,False,,25085.0,< 5 Years
2.3,False,False,False,Keras,1508.0,< 5 Years
4.2,False,False,True,Scikit-learn,15121.0,< 5 Years
0.91,False,False,False,,60977.0,< 5 Years
0.63,False,False,False,,74649.0,< 5 Years
1.4,False,False,True,,56530.0,< 5 Years
6.6,False,False,False,Scikit-learn,70174.0,5-10 Years
1.6,False,False,True,,66708.0,< 5 Years
0.62,False,False,False,Scikit-learn,62180.0,< 5 Years
0.55,False,False,False,Scikit-learn,85655.0,< 5 Years
1.4,False,False,False,Scikit-learn,63209.0,< 5 Years
2.7,False,False,True,Scikit-learn,61142.0,< 5 Years
0.31,False,False,False,,60633.0,< 5 Years
0.27,False,False,False,,50521.0,< 5 Years
4.0,False,False,True,Scikit-learn,85046.0,< 5 Years
14.1,False,True,True,Scikit-learn,223370.0,< 10-15 Years
2.0,False,False,False,Scikit-learn,292723.0,< 5 Years
27.1,False,True,True,Scikit-learn,155556.0, 25+ Years
0.55,False,False,False,,30.0,< 5 Years
5.5,False,False,False,,66229.0,5-10 Years
0.0,False,False,False,,76903.0,< 5 Years
1.5,False,False,True,PyTorch,50548.0,< 5 Years
4.2,False,False,True,Scikit-learn,50875.0,< 5 Years
1.6,False,False,True,Scikit-learn,69176.0,< 5 Years
4.8,False,False,False,Scikit-learn,55303.0,< 5 Years
8.0,False,False,True,Scikit-learn,2866.0,5-10 Years
13.0,False,False,False,TensorFlow,48298.0,< 10-15 Years
1.6,False,False,True,Scikit-learn,8872.0,< 5 Years
22.7,False,False,False,Scikit-learn,546.0, 25+ Years
2.9,False,False,False,TensorFlow,451.0,< 5 Years
26.0,False,True,True,Scikit-learn,61879.0, 25+ Years
2.9,False,False,False,TensorFlow,67623.0,< 5 Years
2.2,False,True,False,Scikit-learn,61823.0,< 5 Years
3.9,False,False,False,TensorFlow,62643.0,< 5 Years
9.2,False,False,True,Scikit-learn,58592.0,5-10 Years
5.4,False,False,True,Scikit-learn,150368.0,5-10 Years
1.6,False,False,False,Keras,35239.0,< 5 Years
11.1,False,False,True,Scikit-learn,76070.0,< 10-15 Years
9.4,False,False,False,,61324.0,5-10 Years
18.1,False,True,False,,78215.0,< 15-20 Years
21.4,False,True,True,Scikit-learn,42527.0, 25+ Years
1.4,False,False,True,PyTorch,71204.0,< 5 Years
2.0,False,True,False,TensorFlow,31570.0,< 5 Years
0.53,False,False,False,,54936.0,< 5 Years
0.43,False,False,False,,66237.0,< 5 Years
2.8,False,False,False,Scikit-learn,66850.0,< 5 Years
13.7,False,True,False,Scikit-learn,2595.0,< 10-15 Years
23.0,False,False,False,Scikit-learn,65746.0, 25+ Years
1.0,False,False,False,Scikit-learn,74316.0,< 5 Years
16.2,False,False,False,PyTorch,38975.0,< 15-20 Years
4.0,False,False,True,Scikit-learn,11254.0,< 5 Years
19.9,False,False,True,Scikit-learn,58594.0,< 15-20 Years
4.4,False,False,False,Scikit-learn,58725.0,< 5 Years
1.8,False,True,False,Scikit-learn,63900.0,< 5 Years
3.8,False,True,True,Scikit-learn,64162.0,< 5 Years
9.4,False,False,False,,51880.0,5-10 Years
2.2,False,False,False,Keras,622.0,< 5 Years
0.68,False,False,False,Scikit-learn,73704.0,< 5 Years
0.57,False,False,True,Scikit-learn,61453.0,< 5 Years
0.58,False,False,False,,50685.0,< 5 Years
1.6,False,True,True,,11246.0,< 5 Years
5.0,False,False,True,Scikit-learn,23560.0,5-10 Years
1.2,False,False,False,TensorFlow,56970.0,< 5 Years
7.4,False,False,False,TensorFlow,55371.0,5-10 Years
3.4,False,False,False,,52562.0,< 5 Years
9.9,False,False,True,,24970.0,5-10 Years
2.3,False,False,True,,445.0,< 5 Years
1.8,False,False,False,Scikit-learn,442.0,< 5 Years
4.1,False,False,True,Scikit-learn,55789.0,< 5 Years
1.4,False,False,True,Scikit-learn,100529.0,< 5 Years
0.53,False,False,False,Scikit-learn,19699.0,< 5 Years
16.1,False,False,True,Scikit-learn,32583.0,< 15-20 Years
0.97,False,False,True,,69833.0,< 5 Years
4.5,False,False,True,,71190.0,< 5 Years
13.7,False,False,False,,52066.0,< 10-15 Years
3.9,False,False,True,Scikit-learn,45885.0,< 5 Years
0.36,False,False,False,Scikit-learn,7216.0,< 5 Years
26.9,False,False,False,,541.0, 25+ Years
0.89,False,False,False,Keras,73503.0,< 5 Years
6.3,False,False,False,Keras,67408.0,5-10 Years
0.94,False,False,False,Scikit-learn,630.0,< 5 Years
4.9,False,True,True,Scikit-learn,70990.0,< 5 Years
0.85,False,False,False,,338.0,< 5 Years
4.8,False,True,True,Scikit-learn,52490.0,< 5 Years
0.44,False,False,False,,61773.0,< 5 Years
20.1,False,False,False,,19002.0, 25+ Years
9.6,False,False,True,TensorFlow,69115.0,5-10 Years
3.2,False,False,True,,146787.0,< 5 Years
0.93,False,False,True,,65620.0,< 5 Years
14.7,False,True,False,,201601.0,< 10-15 Years
4.8,False,True,True,,74593.0,< 5 Years
1.4,False,False,False,PyTorch,98365.0,< 5 Years
2.9,False,False,False,Scikit-learn,64561.0,< 5 Years
0.31,False,False,False,,842.0,< 5 Years
29.1,False,True,False,Scikit-learn,81775.0, 25+ Years
5.4,False,False,True,PyTorch,68830.0,5-10 Years
18.7,False,True,True,Scikit-learn,4454.0,< 15-20 Years
10.0,False,False,False,Scikit-learn,837.0,< 10-15 Years
0.49,False,False,False,Scikit-learn,9882.0,< 5 Years
2.8,False,False,True,Scikit-learn,38825.0,< 5 Years
0.34,False,False,True,Scikit-learn,2981.0,< 5 Years
1.1,False,False,False,,66146.0,< 5 Years
3.0,False,False,False,Keras,56901.0,< 5 Years
0.26,False,False,True,Scikit-learn,17443.0,< 5 Years
4.3,False,False,True,PyTorch,57575.0,< 5 Years
0.0,False,False,False,,1102.0,< 5 Years
8.4,False,False,True,Scikit-learn,50736.0,5-10 Years
21.3,False,True,True,TensorFlow,546.0, 25+ Years
1.4,False,True,False,,56140.0,< 5 Years
7.8,False,False,True,Keras,56108.0,5-10 Years
1.5,False,False,False,,63199.0,< 5 Years
12.7,False,True,True,Keras,64467.0,< 10-15 Years
0.0,False,False,False,,113.0,< 5 Years
2.0,False,True,False,,73555.0,< 5 Years
0.4,False,False,True,,59193.0,< 5 Years
10.0,False,False,True,,85648.0,< 10-15 Years
4.4,False,False,False,,66970.0,< 5 Years
2.2,False,False,False,,62982.0,< 5 Years
6.5,False,False,False,PyTorch,12549.0,5-10 Years
3.9,False,False,False,Keras,992.0,< 5 Years
29.9,False,True,False,Keras,37704.0, 25+ Years
3.4,False,False,False,,4592.0,< 5 Years
9.1,False,True,True,,89406.0,5-10 Years
1.7,False,True,True,,65998.0,< 5 Years
28.6,False,False,True,,61062.0, 25+ Years
4.2,False,False,False,Keras,63886.0,< 5 Years
4.5,False,False,True,Scikit-learn,125368.0,< 5 Years
2.9,False,False,False,,67368.0,< 5 Years
2.6,False,False,False,TensorFlow,73235.0,< 5 Years
6.0,False,True,False,Scikit-learn,7085.0,5-10 Years
16.3,False,False,False,,157.0,< 15-20 Years
0.75,False,False,False,PyTorch,53580.0,< 5 Years
3.8,False,False,True,,62820.0,< 5 Years
2.3,False,False,False,Keras,62886.0,< 5 Years
2.0,False,False,True,,63054.0,< 5 Years
0.77,False,True,True,,1107.0,< 5 Years
4.1,False,False,False,,72287.0,< 5 Years
8.0,False,False,True,Keras,68791.0,5-10 Years
29.2,False,False,False,,400.0, 25+ Years
8.4,False,False,False,Scikit-learn,135677.0,5-10 Years
4.6,False,False,False,TensorFlow,650.0,< 5 Years
6.5,False,False,False,,4093.0,5-10 Years
0.35,False,False,False,,1045.0,< 5 Years
25.6,False,False,False,Scikit-learn,38402.0, 25+ Years
2.6,False,True,True,PyTorch,1219.0,< 5 Years
0.25,False,False,False,PyTorch,69358.0,< 5 Years
0.0,False,False,False,,5558.0,< 5 Years
5.3,False,False,False,TensorFlow,55325.0,5-10 Years
9.4,False,False,True,Scikit-learn,82849.0,5-10 Years
2.0,False,False,False,Scikit-learn,292.0,< 5 Years
0.8,False,False,False,Scikit-learn,64655.0,< 5 Years
1.6,False,True,False,PyTorch,64036.0,< 5 Years
4.2,False,False,False,Scikit-learn,58339.0,< 5 Years
5.0,False,False,False,Scikit-learn,70416.0,5-10 Years
0.75,False,False,False,,70116.0,< 5 Years
27.5,False,False,False,PyTorch,83226.0, 25+ Years
2.7,False,False,True,,61256.0,< 5 Years
0.0,False,False,False,,24487.0,< 5 Years
0.8,False,False,False,TensorFlow,61417.0,< 5 Years
2.8,False,False,False,PyTorch,12299.0,< 5 Years
0.0,False,False,False,,74852.0,< 5 Years
24.1,False,False,True,,15549.0, 25+ Years
1.1,False,True,False,,70328.0,< 5 Years
2.0,False,False,True,,52321.0,< 5 Years
13.0,False,False,True,,1123.0,< 10-15 Years
8.3,False,False,True,,171.0,5-10 Years
3.3,False,True,True,TensorFlow,18354.0,< 5 Years
0.86,False,False,False,,354.0,< 5 Years
0.34,False,False,True,Scikit-learn,67303.0,< 5 Years
0.0,False,False,False,,737.0,< 5 Years
26.9,False,False,False,,50479.0, 25+ Years
0.0,False,False,False,,528.0,< 5 Years
2.3,False,False,False,,51520.0,< 5 Years
0.9,False,False,False,,58049.0,< 5 Years
3.0,False,False,False,Keras,72416.0,< 5 Years
0.44,False,True,False,,1188.0,< 5 Years
0.63,False,False,True,,52757.0,< 5 Years
5.6,False,False,True,Keras,2449.0,5-10 Years
3.0,False,True,True,TensorFlow,51037.0,< 5 Years
2.6,False,False,True,PyTorch,61280.0,< 5 Years
0.61,False,False,True,,57465.0,< 5 Years
8.7,False,False,False,TensorFlow,117222.0,5-10 Years
3.8,False,True,False,,53153.0,< 5 Years
0.34,False,False,False,Scikit-learn,60056.0,< 5 Years
1.4,False,False,False,Keras,63343.0,< 5 Years
2.0,False,False,True,,71979.0,< 5 Years
3.8,False,False,False,Scikit-learn,66818.0,< 5 Years
0.35,False,False,False,TensorFlow,54755.0,< 5 Years
0.57,False,False,True,,5518.0,< 5 Years
25.0,False,False,True,PyTorch,112514.0, 25+ Years
0.99,False,False,False,,4977.0,< 5 Years
2.5,False,False,True,Keras,59.0,< 5 Years
3.0,False,True,False,TensorFlow,5475.0,< 5 Years
0.98,False,False,False,,71798.0,< 5 Years
6.8,False,False,True,Scikit-learn,35616.0,5-10 Years
0.66,False,False,False,Scikit-learn,909.0,< 5 Years
27.8,False,True,True,,156240.0, 25+ Years
3.0,False,False,False,Keras,50395.0,< 5 Years
0.24,False,False,False,PyTorch,51389.0,< 5 Years
9.0,False,False,True,TensorFlow,358.0,5-10 Years
2.0,False,False,False,TensorFlow,895.0,< 5 Years
4.5,False,False,True,TensorFlow,64794.0,< 5 Years
1.0,False,True,False,,28462.0,< 5 Years
3.6,False,False,False,Scikit-learn,553.0,< 5 Years
0.78,False,True,False,Scikit-learn,81.0,< 5 Years
0.48,False,False,False,,167.0,< 5 Years
0.0,False,False,False,,32223.0,< 5 Years
7.2,False,True,True,Scikit-learn,158682.0,5-10 Years
8.5,False,True,True,Scikit-learn,37257.0,5-10 Years
1.1,False,False,False,Scikit-learn,28748.0,< 5 Years
1.3,False,True,False,,55611.0,< 5 Years
2.8,False,False,False,,66603.0,< 5 Years
20.5,False,True,True,TensorFlow,63562.0, 25+ Years
10.8,False,False,True,,70973.0,< 10-15 Years
2.0,False,False,False,Scikit-learn,937.0,< 5 Years
0.88,False,False,False,Scikit-learn,59855.0,< 5 Years
1.4,False,False,False,TensorFlow,10679.0,< 5 Years
3.2,False,False,False,Scikit-learn,56488.0,< 5 Years
3.7,False,False,False,Scikit-learn,61978.0,< 5 Years
0.27,False,False,True,,58845.0,< 5 Years
0.28,False,False,False,,68859.0,< 5 Years
0.89,False,True,True,,3275.0,< 5 Years
3.6,False,False,False,Scikit-learn,46259.0,< 5 Years
1.5,False,False,False,Scikit-learn,53558.0,< 5 Years
25.4,False,False,False,,1324.0, 25+ Years
7.3,False,False,False,TensorFlow,20969.0,5-10 Years
1.5,False,False,False,,54917.0,< 5 Years
0.6,False,False,False,Scikit-learn,63717.0,< 5 Years
0.44,False,False,False,,61819.0,< 5 Years
4.0,False,False,True,Scikit-learn,112773.0,< 5 Years
0.37,False,True,True,,74970.0,< 5 Years
3.3,False,False,True,Scikit-learn,52186.0,< 5 Years
9.7,False,False,True,Keras,69832.0,5-10 Years
0.44,False,False,False,Scikit-learn,4410.0,< 5 Years
3.4,False,False,False,Keras,1350.0,< 5 Years
4.4,False,False,False,Scikit-learn,57632.0,< 5 Years
0.89,False,False,False,,108.0,< 5 Years
9.7,False,True,True,Keras,114257.0,5-10 Years
5.1,False,False,False,PyTorch,86724.0,5-10 Years
3.6,False,True,False,,52116.0,< 5 Years
1.3,False,False,False,Scikit-learn,50908.0,< 5 Years
6.9,False,True,True,,123481.0,5-10 Years
0.65,False,True,False,,61487.0,< 5 Years
2.0,False,False,True,TensorFlow,3684.0,< 5 Years
0.7,False,False,False,Scikit-learn,70089.0,< 5 Years
0.39,False,False,False,PyTorch,60822.0,< 5 Years
1.9,False,True,False,,60358.0,< 5 Years
16.2,False,False,False,,62169.0,< 15-20 Years
0.5,False,False,True,Scikit-learn,74105.0,< 5 Years
3.3,False,False,False,,661.0,< 5 Years
0.27,False,False,False,TensorFlow,3353.0,< 5 Years
2.2,False,False,False,TensorFlow,3113.0,< 5 Years
4.4,False,False,True,Keras,9361.0,< 5 Years
12.6,False,False,False,Scikit-learn,67399.0,< 10-15 Years
1.4,False,True,True,TensorFlow,62126.0,< 5 Years
9.8,False,True,False,,722.0,5-10 Years
7.4,False,True,False,Scikit-learn,72521.0,5-10 Years
4.7,False,False,False,Scikit-learn,72933.0,< 5 Years
0.0,False,False,False,,1678.0,< 5 Years
2.6,False,False,True,,158.0,< 5 Years
4.8,False,False,True,Scikit-learn,69529.0,< 5 Years
0.68,False,False,False,,74895.0,< 5 Years
1.2,False,False,True,,73057.0,< 5 Years
4.9,False,False,False,PyTorch,21386.0,< 5 Years
19.8,False,False,False,,65051.0,< 15-20 Years
23.2,False,True,True,Scikit-learn,63518.0, 25+ Years
1.4,False,False,True,,66797.0,< 5 Years
1.3,False,False,True,,6932.0,< 5 Years
3.8,False,True,True,Scikit-learn,25427.0,< 5 Years
0.37,False,False,False,TensorFlow,64155.0,< 5 Years
0.0,False,False,False,,14356.0,< 5 Years
28.0,False,False,True,,435972.0, 25+ Years
5.9,False,False,True,Scikit-learn,63669.0,5-10 Years
7.3,False,False,False,Keras,2607.0,5-10 Years
6.1,False,False,True,,26209.0,5-10 Years
2.3,False,False,True,,69358.0,< 5 Years
1.3,False,False,False,Scikit-learn,74694.0,< 5 Years
2.0,False,False,False,,50895.0,< 5 Years
14.0,False,False,False,,80540.0,< 10-15 Years
1.8,False,False,False,,71706.0,< 5 Years
2.4,False,False,True,TensorFlow,904.0,< 5 Years
1.2,False,False,True,Keras,69155.0,< 5 Years
0.9,False,False,False,PyTorch,56553.0,< 5 Years
1.5,False,True,True,Scikit-learn,21833.0,< 5 Years
0.77,False,False,True,Keras,15466.0,< 5 Years
15.5,False,True,True,,50051.0,< 15-20 Years
1.9,False,False,False,,69377.0,< 5 Years
1.0,False,True,False,Keras,6057.0,< 5 Years
0.31,False,False,False,,52896.0,< 5 Years
3.0,False,True,True,,36950.0,< 5 Years
0.22,False,False,False,Scikit-learn,68879.0,< 5 Years
0.86,False,False,False,PyTorch,73271.0,< 5 Years
0.97,False,False,False,,66971.0,< 5 Years
0.0,False,False,False,,2995.0,< 5 Years
2.3,False,False,False,Scikit-learn,2796.0,< 5 Years
14.5,False,False,True,Keras,82679.0,< 10-15 Years
8.8,False,False,False,,53985.0,5-10 Years
4.0,False,False,True,Scikit-learn,61022.0,< 5 Years
13.4,False,False,False,Scikit-learn,72903.0,< 10-15 Years
7.0,False,False,False,TensorFlow,59924.0,5-10 Years
